fecha,opid,valor,monto_ceil,egreso,descripcion
2026-05-14,159233328182,30000.00,30000,0,Dinero retirado AVA
2026-05-14,159233332798,-17344.00,17344,1,Pago de servicio ARCA
2026-05-14,158572694913,50000.00,50000,0,Dinero retirado AVA
2026-05-15,1743803951380,34.29,35,0,Rendimientos Transferencia recibida
2026-05-15,158620980755,5000000.00,5000000,0,Transferencia recibida PELESSON ALDO OSCAR
2026-05-15,159403021554,5130051.74,5130052,0,Dinero retirado AVA Transferencia enviada
2026-05-15,159402203308,-2496699.25,2496700,1,Transferencia enviada General Collect Sas
2026-05-15,159403520318,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-05-15,158628260439,-5000.00,5000,1,Reserva por gastos Juicio injusto Transferencia enviada
2026-05-15,159470869136,-125000.00,125000,1,injusto Transferencia enviada Agustina Vissani Reserva por gastos Juicio
2026-05-15,159471276958,-5000.00,5000,1,Agustina Vissani Reserva por gastos Juicio injusto
2026-05-15,159471376448,-500.00,500,1,Reserva por gastos AVA Transferencia enviada Sanes
2026-05-15,158706322945,-400000.00,400000,1,Transferencia enviada Sanes Maria Sole
2026-05-15,158734236451,-7168261.72,7168262,1,Dinero reservado AVA
2026-05-16,159533911108,5000000.00,5000000,0,Dinero retirado AVA
2026-05-16,158758469069,-5000000.00,5000000,1,Dinero reservado Chris
2026-05-16,158799252957,60000.00,60000,0,Dinero retirado AVA
2026-05-16,159581250552,140349.76,140350,0,Dinero retirado Juicio injusto Transferencia enviada El Perro
2026-05-16,159581243632,-90000.00,90000,1,Transferencia enviada El Perro Verde Veterinaria Reserva por gastos Juicio
2026-05-16,158805606257,-5000.00,5000,1,Verde Veterinaria Reserva por gastos Juicio injusto
2026-05-16,158805562685,-500.00,500,1,Reserva por gastos AVA
2026-05-16,159589053684,-17519.00,17519,1,Pago PedidosYa
2026-05-16,158813406451,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-05-16,158813336973,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-16,158819007303,-1000.00,1000,1,Pago PedidosYa Propina Reserva por gastos Juicio
2026-05-16,158819380547,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-16,158819374673,-500.00,500,1,Reserva por gastos AVA
2026-05-16,159624682552,100000.00,100000,0,Dinero retirado Chris Transferencia enviada Sanes
2026-05-16,159623899018,-100000.00,100000,1,Transferencia enviada Sanes Maria Sole Transferencia enviada Susana
2026-05-16,159631042952,-8000.00,8000,1,Maria Sole Transferencia enviada Susana Carmen Ortiz
2026-05-16,158855059341,97000.00,97000,0,Dinero retirado AVA Transferencia enviada Susana
2026-05-16,158855071765,-96567.00,96567,1,Transferencia enviada Susana Carmen Ortiz
2026-05-16,158855293761,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-16,159631371730,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-05-16,158855586583,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-16,159631656314,-500.00,500,1,Reserva por gastos AVA
2026-05-18,1743874188922,88.33,89,0,Rendimientos
2026-05-18,159820882548,-6880.00,6880,1,Pago Dlo*didi Reserva por gastos Juicio
2026-05-18,159044144793,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-18,159821005590,-500.00,500,1,Reserva por gastos AVA
2026-05-18,159046867367,2018396.87,2018397,0,Dinero retirado AVA
2026-05-18,159823870602,-615717.82,615718,1,Pago Tarjeta de crédito
2026-05-18,159823818036,-1300000.00,1300000,1,Dinero reservado AVA
2026-05-18,159851055378,-6030.00,6030,1,Pago Dlo*didi Reserva por gastos Juicio
2026-05-18,159074089391,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-18,159851456920,-500.00,500,1,Reserva por gastos AVA
2026-05-18,159873696820,-79924.00,79924,1,Pago con QR Leocan
2026-05-18,159096758525,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-18,159874010570,-500.00,500,1,Reserva por gastos AVA Transferencia recibida MarIa
2026-05-18,159168294779,977662.02,977663,0,Transferencia recibida MarIa Sanes
2026-05-18,159945890834,-1027859.16,1027860,1,Dinero reservado AVA
2026-05-19,159254656093,50000.00,50000,0,Dinero retirado AVA
2026-05-19,159257223319,-4157.00,4157,1,Pago Dlo*didi Reserva por gastos Juicio
2026-05-19,160035672434,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-19,160035704176,-500.00,500,1,Reserva por gastos AVA
2026-05-19,160054485770,-5720.00,5720,1,Pago Dlo*didi Reserva por gastos Juicio
2026-05-19,160054819472,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-19,159276214079,-500.00,500,1,Reserva por gastos AVA
2026-05-19,159281738229,75000.00,75000,0,Dinero retirado AVA Transferencia enviada Sanes
2026-05-19,159280717089,-75000.00,75000,1,Transferencia enviada Sanes Maria Sole
2026-05-19,160093203920,2204441.28,2204442,0,Dinero retirado AVA
2026-05-20,1744020149380,1090.56,1091,0,Rendimientos
2026-05-20,160126028768,-67245.13,67246,1,Pago de servicio ARCA Transferencia enviada Sanes
2026-05-20,160218958278,-400000.00,400000,1,Transferencia enviada Sanes Maria Sole
2026-05-20,160224401400,-3480.00,3480,1,Pago con QR Todo Tartas
2026-05-20,160224719776,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-05-20,160224866356,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-21,1744085778637,890.50,891,0,Rendimientos Transferencia enviada
2026-05-21,160408126680,-755800.00,755800,1,Transferencia enviada Federico Cabral Reserva por gastos Juicio
2026-05-21,160408907008,-5000.00,5000,1,Federico Cabral Reserva por gastos Juicio injusto
2026-05-21,159624941067,-500.00,500,1,Reserva por gastos AVA
2026-05-22,1744152824137,484.40,485,0,Rendimientos
2026-05-22,159712620331,-6782.00,6782,1,Pago EBANX S.A.
2026-05-22,160538131780,-5700.00,5700,1,Pago Dlo*didi
2026-05-22,160538577726,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-05-22,159753981025,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-22,159818570671,-10910.00,10910,1,Pago Dlo*didi
2026-05-22,160603839700,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-05-22,160603861436,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-22,159818570671,10910.00,10910,0,Devolución de pago Dlo*didi Transferencia enviada El Perro
2026-05-23,159899516335,-112500.00,112500,1,Transferencia enviada El Perro Verde Veterinaria Reserva por gastos Juicio
2026-05-23,159899854687,-5000.00,5000,1,Verde Veterinaria Reserva por gastos Juicio injusto
2026-05-23,159899755653,-500.00,500,1,Reserva por gastos AVA
2026-05-23,160694780278,-10290.00,10290,1,Pago con QR Arredondo Reserva por gastos Juicio
2026-05-23,159909758107,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-23,160695002558,-500.00,500,1,Reserva por gastos AVA
2026-05-23,159932927507,300000.00,300000,0,Dinero retirado Chris Transferencia enviada
2026-05-23,159933162887,-300000.00,300000,1,Transferencia enviada Christian Pablo Ventura
2026-05-23,160718688536,100000.00,100000,0,Dinero retirado Chris Reserva por gastos Juicio
2026-05-23,159933413761,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-23,160718830602,-500.00,500,1,Reserva por gastos AVA
2026-05-23,160718905420,-935732.61,935733,1,Dinero reservado AVA
2026-05-23,160726582874,85137.99,85138,0,Dinero retirado Juicio injusto
2026-05-23,159941377023,-35543.94,35544,1,Compra Mercado Libre Transferencia enviada Susana
2026-05-23,159954269245,-10000.00,10000,1,Transferencia enviada Susana Carmen Ortiz Reserva por gastos Juicio
2026-05-23,160740236666,-5000.00,5000,1,Carmen Ortiz Reserva por gastos Juicio injusto
2026-05-23,160740147662,-500.00,500,1,Reserva por gastos AVA
2026-05-23,159954834293,939733.35,939734,0,Dinero retirado AVA Transferencia enviada Susana
2026-05-23,160740305294,-91416.00,91416,1,Transferencia enviada Susana Carmen Ortiz Reserva por gastos Juicio
2026-05-23,159955169117,-5000.00,5000,1,Carmen Ortiz Reserva por gastos Juicio injusto
2026-05-23,160740740272,-500.00,500,1,Reserva por gastos AVA
2026-05-24,160827042206,-21618.00,21618,1,Pago PedidosYa
2026-05-24,160827246638,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-05-24,160041591035,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-24,160046189131,-1100.00,1100,1,Pago PedidosYa Propina
2026-05-24,160832344952,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-05-24,160046440669,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-24,160067983645,-5722.00,5722,1,Pago EBANX S.A.
2026-05-24,160068670793,-6820.00,6820,1,Pago Dlo*didi
2026-05-24,160068831939,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-05-24,160068908769,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-24,160071450529,-87.00,87,1,Pago Dlo*didi Reserva por gastos Juicio
2026-05-24,160857404776,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-24,160071762539,-500.00,500,1,Reserva por gastos AVA Devolución de pago EBANX S.
2026-05-24,160067983645,5722.00,5722,0,Devolución de pago EBANX S. A. Transferencia enviada
2026-05-25,160148924823,-16990.00,16990,1,A. Transferencia enviada Guillermo Gaston Galarraga Reserva por gastos Juicio
2026-05-25,160149230641,-5000.00,5000,1,Guillermo Gaston Galarraga Reserva por gastos Juicio injusto
2026-05-25,160149133987,-500.00,500,1,Reserva por gastos AVA
2026-05-26,1744261099963,1664.66,1665,0,Rendimientos
2026-05-26,161093062874,-8730.00,8730,1,Pago con QR Todo Tartas Reserva por gastos Juicio
2026-05-26,161093298022,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-26,161093359252,-500.00,500,1,Reserva por gastos AVA
2026-05-26,161144658266,-4880.00,4880,1,Pago Dlo*didi Reserva por gastos Juicio
2026-05-26,160357250591,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-26,160357236727,-500.00,500,1,Reserva por gastos AVA
2026-05-26,161152624900,-19000.00,19000,1,Pago con QR Movistar Arena
2026-05-26,160365268303,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-05-26,161152797782,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-26,160379249665,-6990.00,6990,1,Pago Dlo*didi Reserva por gastos Juicio
2026-05-26,161167227584,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-26,161167257064,-500.00,500,1,Reserva por gastos AVA
2026-05-27,1744332381221,360.79,361,0,Rendimientos
2026-05-27,160404724227,-7142.00,7142,1,Pago EBANX S.A. Devolución de pago EBANX S.
2026-05-27,160404724227,7142.00,7142,0,Devolución de pago EBANX S. A.
2026-05-27,160408013637,-6640.00,6640,1,Pago Dlo*didi Reserva por gastos Juicio
2026-05-27,161196514614,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-27,160408344583,-500.00,500,1,Reserva por gastos AVA
2026-05-27,160446873421,-5790.00,5790,1,Pago con QR Magic Dragon Reserva por gastos Juicio
2026-05-27,160447360345,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-27,161236084584,-500.00,500,1,Reserva por gastos AVA
2026-05-27,160487660907,-6530.00,6530,1,Pago Dlo*didi Reserva por gastos Juicio
2026-05-27,161277257852,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-27,161277436592,-500.00,500,1,Reserva por gastos AVA
2026-05-27,160487660907,6530.00,6530,0,Devolución de pago Dlo*didi
2026-05-27,161285532544,-2890.00,2890,1,Pago EBANX S.A.
2026-05-27,161288018996,-35.00,35,1,Pago EBANX S.A.
2026-05-27,161290766714,-11100.00,11100,1,Pago con QR Paws Pet Market Reserva por gastos Juicio
2026-05-27,160501731383,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-27,160501930289,-500.00,500,1,Reserva por gastos AVA
2026-05-28,1744400715515,336.69,337,0,Rendimientos Transferencia enviada Maria
2026-05-28,160539178635,-102000.00,102000,1,Transferencia enviada Maria Soledad Sanes
2026-05-28,160608367821,-18900.00,18900,1,Pago con QR Tienda De Café
2026-05-28,161398538010,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-28,160608647953,-500.00,500,1,Reserva por gastos AVA
2026-05-28,161447730498,-25970.22,25971,1,Pago Zilver SA
2026-05-29,1744466346341,263.50,264,0,Rendimientos
2026-05-29,160702029439,-5194.00,5194,1,Pago EBANX S.A.
2026-05-29,161494486500,-500000.00,500000,1,Dinero reservado Juicio injusto
2026-05-29,160738989793,-5478.00,5478,1,Pago EBANX S.A.
2026-05-29,161538868478,100000.00,100000,0,Dinero retirado Chris
2026-05-29,161538916814,580174.63,580175,0,Dinero retirado Juicio injusto Transferencia enviada
2026-05-29,161537437924,-630000.00,630000,1,Servicios De Pagos Virtuales Sa Reserva por gastos Juicio
2026-05-29,160748680899,-5000.00,5000,1,Sa Reserva por gastos Juicio injusto
2026-05-29,160748668947,-3000.00,3000,1,Reserva por gastos Susi
2026-05-29,161539566118,-500.00,500,1,Reserva por gastos AVA
2026-05-30,160891458737,100000.00,100000,0,Dinero retirado Chris Transferencia enviada Susana
2026-05-30,161683038656,-101718.00,101718,1,Transferencia enviada Susana Carmen Ortiz
2026-05-30,161683327430,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-05-30,161683335340,-3000.00,3000,1,Reserva por gastos Susi
2026-05-30,160892096113,-500.00,500,1,Reserva por gastos AVA
2026-05-30,161716817148,-1415.00,1415,1,Pago con QR Shell
2026-05-30,160925552593,-25.00,25,1,Pago con QR Shell
2026-05-30,160959618719,-18313.96,18314,1,Pago con QR Shell
2026-05-30,160971275661,-24332.82,24333,1,Pago con QR Carrefour
2026-06-01,1744537474072,29.22,30,0,Rendimientos Transferencia recibida SANES
2026-06-01,161940990758,4000000.00,4000000,0,Transferencia recibida SANES MARIA SOLE
2026-06-01,161941046564,-2500000.00,2500000,1,Dinero reservado AVA
2026-06-01,161147641513,-300000.00,300000,1,Dinero reservado Chris
2026-06-01,161149186409,-450000.00,450000,1,Dinero reservado AVA
2026-06-01,161149028089,2926000.00,2926000,0,Dinero retirado Palermo
2026-06-01,161942510108,-2926000.00,2926000,1,Dinero reservado AVA
2026-06-01,161942526518,-769723.89,769724,1,Dinero reservado Susi
2026-06-01,161151547221,775732.79,775733,0,Dinero retirado Susi
2026-06-01,161151847631,-2700.00,2700,1,Pago COPETIN CATERING S.R. L.
2026-06-01,161994915304,-7500.00,7500,1,Pago con QR Huevos Point Reserva por gastos Juicio
2026-06-01,161995243388,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-06-01,161201331359,-3000.00,3000,1,Reserva por gastos Susi
2026-06-01,161995304424,-500.00,500,1,Reserva por gastos AVA
2026-06-02,1744609910781,367.45,368,0,Rendimientos Pago CORREO OFICIAL DE LA
2026-06-02,161365648631,-22500.00,22500,1,REPUBLICA ARGENTINA SOCIEDAD ANONIMA Transferencia recibida SANES
2026-06-02,162169880564,2405217.34,2405218,0,SOCIEDAD ANONIMA Transferencia recibida SANES MARIA SOLE
2026-06-02,162177212868,-32046.00,32046,1,Pago Andres Javier Di Pasqua
2026-06-02,162230020646,-3108071.58,3108072,1,Dinero reservado Juicio injusto
2026-06-02,162230095352,100000.00,100000,0,Dinero retirado Juicio injusto
2026-06-02,162230179000,-100000.00,100000,1,Dinero reservado Chris
2026-06-02,162230203612,200000.00,200000,0,Dinero retirado Juicio injusto
2026-06-02,161434179357,-100000.00,100000,1,Dinero reservado Chris
2026-06-03,1744680252920,48.32,49,0,Rendimientos
2026-06-03,161542124003,-23942.61,23943,1,Pago Carrefour Ecommerce
2026-06-03,162368927542,-4983.15,4984,1,Pago de servicio Metrogas
2026-06-04,1744752193362,34.01,35,0,Rendimientos
2026-06-04,162535484068,-71156.57,71157,1,Inversión Empresas Argentinas
2026-06-04,162535865978,1000000.00,1000000,0,"Dinero retirado Juicio injusto Inversión Bonos, plazos fijos y"
2026-06-04,162536106574,-1000000.00,1000000,1,"Inversión Bonos, plazos fijos y más"
2026-06-05,161817799167,5850639.00,5850639,0,Dinero retirado AVA Transferencia enviada
2026-06-05,162615429994,-5850639.00,5850639,1,Transferencia enviada Fideicomiso Ava Palpa
2026-06-06,162844529848,14500.00,14500,0,Dinero retirado Juicio injusto Transferencia enviada
2026-06-06,162044593961,-14500.00,14500,1,Transferencia enviada Guillermo Gaston Galarraga
2026-06-06,162906335166,1812246.74,1812247,0,Dinero retirado Juicio injusto Transferencia enviada Susana
2026-06-06,162106294343,-6000.00,6000,1,Transferencia enviada Susana Carmen Ortiz Transferencia enviada Susana
2026-06-06,162906455412,-104718.00,104718,1,Carmen Ortiz Transferencia enviada Susana Carmen Ortiz
2026-06-06,162906697512,-3000.00,3000,1,Reserva por gastos Susi
2026-06-06,162906900134,-500.00,500,1,Reserva por gastos AVA
2026-06-06,162906864462,-5000.00,5000,1,Reserva por gastos Juicio injusto Reserva por gastos Juicio
2026-06-06,162906849084,-5000.00,5000,1,injusto Reserva por gastos Juicio injusto
2026-06-06,162106571869,-3000.00,3000,1,Reserva por gastos Susi
2026-06-06,162106552047,-500.00,500,1,Reserva por gastos AVA Transferencia enviada
2026-06-06,162905705188,-100000.00,100000,1,Transferencia enviada Fundacion Soplo De Vida Reserva por gastos Juicio
2026-06-06,162907424148,-5000.00,5000,1,Fundacion Soplo De Vida Reserva por gastos Juicio injusto
2026-06-06,162907434120,-3000.00,3000,1,Reserva por gastos Susi
2026-06-06,162107180591,-500.00,500,1,Reserva por gastos AVA Pago con QR Automovil Club
2026-06-07,162229546409,-710.16,711,1,Pago con QR Automovil Club Argentino ACA
2026-06-07,163042978468,-348207.73,348208,1,Pago con QR Coto
2026-06-08,1744874096234,1892.85,1893,0,Rendimientos
2026-06-08,163073981782,-17400.00,17400,1,Pago Tuenti recargas dcp Reserva por gastos Juicio
2026-06-08,163074079934,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-06-08,162273261083,-3000.00,3000,1,Reserva por gastos Susi
2026-06-08,163074257082,-500.00,500,1,Reserva por gastos AVA
2026-06-08,162280561753,-819945.24,819946,1,Pago de cuota Créditos de Mercado Pago Transferencia recibida MarIa
2026-06-08,163086636718,100548.00,100548,0,Mercado Pago Transferencia recibida MarIa Sanes
2026-06-09,1744959960029,227.22,228,0,Rendimientos
2026-06-10,1745025326626,227.46,228,0,Rendimientos Transferencia enviada
2026-06-10,163416975508,-246150.00,246150,1,Transferencia enviada Consorcio De Propiet
2026-06-10,162612491203,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-06-10,162612459555,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-06-10,163417945028,-3000.00,3000,1,Reserva por gastos Susi
2026-06-10,163418744560,48554.49,48555,0,Dinero retirado AVA
2026-06-10,163418639530,25041.97,25042,0,Dinero retirado Juicio injusto
2026-06-10,163418822452,18038.49,18039,0,Dinero retirado Susi
2026-06-10,163418872656,500000.00,500000,0,Dinero retirado Chris Transferencia enviada
2026-06-10,162613590897,-666346.08,666347,1,Transferencia enviada Consorcio De Copropi Reserva por gastos Juicio
2026-06-10,162613949779,-5000.00,5000,1,Consorcio De Copropi Reserva por gastos Juicio injusto
2026-06-10,163419003938,-3000.00,3000,1,Reserva por gastos Susi
2026-06-10,163419000010,-500.00,500,1,Reserva por gastos AVA
2026-06-10,162614109821,-37571.05,37572,1,Pago de servicio ARCA Transferencia enviada
2026-06-10,163466966762,-8293.00,8293,1,Transferencia enviada Autoservicio fenix
2026-06-10,162661705761,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-06-10,162661884565,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-06-10,163467189820,-3000.00,3000,1,Reserva por gastos Susi
2026-06-10,162679950445,200000.00,200000,0,Dinero retirado Chris Transferencia enviada Cons
2026-06-10,162678987081,-219144.05,219145,1,Transferencia enviada Cons De Prop E Bonorino 82
2026-06-10,163485715762,-3000.00,3000,1,Reserva por gastos Susi
2026-06-10,163485878660,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-06-10,163485850996,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-06-11,1745095848261,30.40,31,0,Rendimientos Transferencia recibida
2026-06-11,163611930568,3100000.00,3100000,0,FUNDACION UNIVERSIDAD DE PALERMO
2026-06-11,163627704608,-331290.70,331291,1,Pago Apple
2026-06-11,163628092936,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-06-11,162821333033,-3000.00,3000,1,Reserva por gastos Susi
2026-06-11,162821301297,-500.00,500,1,Reserva por gastos AVA
2026-06-11,163667854106,-55105.01,55106,1,Pago Personal Reserva por gastos Juicio
2026-06-11,162860621615,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-06-11,162860986513,-3000.00,3000,1,Reserva por gastos Susi
2026-06-11,163668234298,-500.00,500,1,Reserva por gastos AVA
2026-06-11,162882109739,-10500.00,10500,1,Pago con QR Huevos Point Reserva por gastos Juicio
2026-06-11,163689893802,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-06-11,162882611429,-3000.00,3000,1,Reserva por gastos Susi
2026-06-11,162882577619,-500.00,500,1,Reserva por gastos AVA
2026-06-11,163693830630,-2700000.00,2700000,1,Dinero reservado Palermo
2026-06-11,163694070806,-24000.00,24000,1,Inversión Empresas Argentinas
2026-06-11,163698485910,30007.09,30008,0,Dinero retirado Juicio injusto
2026-06-11,163698762118,-28384.00,28384,1,Pago PedidosYa
2026-06-11,163698813980,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-06-11,163698845894,-3000.00,3000,1,Reserva por gastos Susi
2026-06-11,163698827924,-500.00,500,1,Reserva por gastos AVA
2026-06-11,162902624927,-1200.00,1200,1,Pago PedidosYa Propina Reserva por gastos Juicio
2026-06-11,163710578438,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-06-11,163710285164,-3000.00,3000,1,Reserva por gastos Susi
2026-06-11,163710344956,-500.00,500,1,Reserva por gastos AVA
2026-06-12,1745168852105,0.64,1,0,Rendimientos Transferencia recibida
2026-06-12,163006931853,4750000.00,4750000,0,Transferencia recibida PELESSON ALDO OSCAR Transferencia enviada
2026-06-12,163833341544,-135000.00,135000,1,PELESSON ALDO OSCAR Transferencia enviada Agustina Vissani
2026-06-12,163024353651,-4500000.00,4500000,1,Dinero reservado Chris Reserva por gastos Juicio
2026-06-12,163833655824,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-06-12,163024885433,-3000.00,3000,1,Reserva por gastos Susi
2026-06-12,163025148615,-500.00,500,1,Reserva por gastos AVA
2026-06-12,163847547626,-17189.00,17189,1,Pago PedidosYa
2026-06-12,163847919882,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-06-12,163039145959,-3000.00,3000,1,Reserva por gastos Susi
2026-06-12,163847935740,-500.00,500,1,Reserva por gastos AVA
2026-06-12,163852737046,-900.00,900,1,Pago PedidosYa Propina Reserva por gastos Juicio
2026-06-12,163043860785,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-06-12,163853122928,-3000.00,3000,1,Reserva por gastos Susi
2026-06-12,163853258302,-500.00,500,1,Reserva por gastos AVA Pago CORREO OFICIAL DE LA
2026-06-12,163044714799,-48000.00,48000,1,REPUBLICA ARGENTINA SOCIEDAD ANONIMA
2026-06-13,163907398640,-18557.82,18558,1,Pago Apple Reserva por gastos Juicio
2026-06-13,163098182979,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-06-13,163098232665,-500.00,500,1,Reserva por gastos AVA
2026-06-13,163960252206,30004.77,30005,0,Dinero retirado Juicio injusto
2026-06-13,163960263582,-11700.00,11700,1,Pago con QR Todo Tartas
2026-06-13,163960631878,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-06-13,163150973509,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-06-13,163151104555,-3000.00,3000,1,Reserva por gastos Susi
2026-06-14,163275388633,36015.71,36016,0,Dinero retirado Susi
2026-06-14,163275363035,5000.00,5000,0,Dinero retirado Juicio injusto
2026-06-14,164087052240,6502.62,6503,0,Dinero retirado AVA Transferencia enviada Susana
2026-06-14,163275451243,-2000.00,2000,1,Transferencia enviada Susana Carmen Ortiz
2026-06-14,164087103248,40000.00,40000,0,Dinero retirado Chris Transferencia enviada Susana
2026-06-14,164087272106,-88416.00,88416,1,Transferencia enviada Susana Carmen Ortiz Reserva por gastos Juicio
2026-06-14,163275908527,-5000.00,5000,1,Carmen Ortiz Reserva por gastos Juicio injusto
2026-06-14,164087305402,-500.00,500,1,Reserva por gastos AVA
2026-06-14,163276040269,-500.00,500,1,Reserva por gastos AVA
2026-06-15,163423111137,-500.00,500,1,Reserva por gastos AVA
2026-06-16,1745279782484,2.15,3,0,Rendimientos
2026-06-16,163583549669,150000.00,150000,0,Dinero retirado Chris Transferencia enviada
2026-06-16,163582129609,-150000.00,150000,1,Transferencia enviada Dermacycle Sa
2026-06-16,163583903511,-500.00,500,1,Reserva por gastos AVA
2026-06-16,163627598975,100000.00,100000,0,Dinero retirado Palermo
2026-06-16,164442327520,-68899.00,68899,1,Pago PedidosYa Reserva por gastos Juicio
2026-06-16,164442904548,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-06-16,163628031303,-3000.00,3000,1,Reserva por gastos Susi
2026-06-16,163628190185,-500.00,500,1,Reserva por gastos AVA
2026-06-16,164460442428,-1200.00,1200,1,Pago PedidosYa Propina
2026-06-16,164460673332,-3000.00,3000,1,Reserva por gastos Susi
2026-06-16,163646001171,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-06-16,163646110575,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-06-17,1745356858768,6.49,7,0,Rendimientos
2026-06-17,164502935804,1600000.00,1600000,0,Dinero retirado Palermo
2026-06-17,163687600347,-1501832.05,1501833,1,Pago Tarjeta de crédito
2026-06-17,164551913436,-4950.00,4950,1,Pago Dlo*didi Reserva por gastos Juicio
2026-06-17,163736209053,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-06-17,163736320401,-3000.00,3000,1,Reserva por gastos Susi
2026-06-17,163736145581,-500.00,500,1,Reserva por gastos AVA
2026-06-17,164627498674,-48419.26,48420,1,Pago TELECENTRO SA
2026-06-18,1745425705006,23.82,24,0,Rendimientos
2026-06-18,163899775815,-18700.00,18700,1,Pago con QR Tienda De Café Reserva por gastos Juicio
2026-06-18,163900095559,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-06-18,164717184068,-3000.00,3000,1,Reserva por gastos Susi
2026-06-18,164717317060,-500.00,500,1,Reserva por gastos AVA
2026-06-19,1745494998792,10.72,11,0,Rendimientos
2026-06-19,163998691385,-2197.55,2198,1,Pago de servicio Edesur
2026-06-19,164057833119,25038.30,25039,0,Dinero retirado Juicio injusto
2026-06-19,164875735380,-28000.00,28000,1,Pago con QR Todo Tartas
2026-06-19,164058364437,-3000.00,3000,1,Reserva por gastos Susi
2026-06-19,164876216598,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-06-19,164058279009,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-06-20,165013974648,20000.00,20000,0,Dinero retirado Chris
2026-06-20,164194915851,-20000.00,20000,1,Transferencia enviada Christian Pablo Ventura
2026-06-20,164195303307,-500.00,500,1,Reserva por gastos AVA Reserva por gastos Juicio
2026-06-20,164195219875,-5000.00,5000,1,Reserva por gastos Juicio injusto
2026-06-20,165014526298,-3000.00,3000,1,Reserva por gastos Susi
